0.02;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;40;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.02;40;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.02;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;40;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.02;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.02;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;40;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.02;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;40;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.02;40;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;40;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.02;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.02;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.02;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;40;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.02;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;40;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;40;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.02;40;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;40;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.02;40;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;40;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;40;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.02;40;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;40;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.02;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;40;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.02;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.02;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;40;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.02;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;40;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.02;40;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.02;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.02;40;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.02;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.02;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.02;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;40;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.02;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.02;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.02;40;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.02;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;40;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.02;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;40;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
0.01;39;39;0.00;0.00;30;20;-0.13;-0.42;-3.63;0.00;145;145
