6;32;34;30;103;0;0
5;33;34;30;103;0;0
6;32;34;30;103;0;0
5;33;33;30;103;0;0
6;32;34;30;103;0;0
6;32;33;30;102;0;0
5;33;33;30;103;0;0
6;31;34;30;102;0;0
5;33;33;30;103;0;0
6;27;33;30;101;0;0
5;30;33;30;101;0;0
5;30;33;30;101;0;0
6;31;33;30;102;0;0
6;31;33;30;102;0;0
5;26;32;30;102;0;0
5;28;33;30;100;0;0
6;26;32;30;101;0;0
5;26;33;30;101;0;0
5;25;33;30;101;0;0
5;25;33;30;101;0;0
5;25;33;30;101;0;0
6;24;33;30;102;0;0
5;25;32;30;102;0;0
5;25;32;30;102;0;0
5;25;33;30;101;0;0
5;25;32;30;102;0;0
5;25;32;30;102;0;0
5;25;32;30;102;0;0
4;26;32;30;101;0;0
5;25;32;30;102;0;0
6;25;32;30;102;0;0
5;26;32;30;101;0;0
5;26;32;30;101;0;0
5;26;32;30;101;0;0
5;26;33;30;101;0;0
5;26;33;30;101;0;0
5;25;33;30;101;0;0
5;25;33;30;101;0;0
7;25;33;30;101;0;0
4;25;33;30;101;0;0
5;25;33;30;101;0;0
6;25;33;30;101;0;0
5;25;33;30;101;0;0
4;25;33;30;101;0;0
6;25;33;30;101;0;0
5;25;33;30;101;0;0
6;24;33;30;102;0;0
5;24;33;30;102;0;0
4;26;33;30;101;0;0
6;25;33;30;101;0;0
5;24;33;30;102;0;0
4;25;33;30;101;0;0
6;24;33;30;102;0;0
4;25;33;30;101;0;0
5;25;33;30;101;0;0
6;26;33;30;101;0;0
5;25;32;30;102;0;0
5;26;33;30;101;0;0
5;25;32;30;102;0;0
5;26;33;30;101;0;0
6;25;33;30;101;0;0
5;25;33;30;101;0;0
5;25;33;30;101;0;0
6;25;33;30;101;0;0
5;26;33;30;101;0;0
5;24;33;30;102;0;0
5;25;33;30;101;0;0
4;25;33;30;101;0;0
5;25;33;30;101;0;0
6;25;32;30;102;0;0
4;25;33;30;101;0;0
6;25;33;30;101;0;0
5;26;33;30;101;0;0
5;25;33;30;101;0;0
5;25;33;30;101;0;0
6;25;33;30;101;0;0
4;25;33;30;101;0;0
5;25;33;30;101;0;0
5;25;33;30;101;0;0
5;25;33;30;101;0;0
6;25;33;30;101;0;0
5;24;33;30;102;0;0
5;25;33;30;101;0;0
5;24;33;30;102;0;0
5;24;32;30;102;0;0
5;25;33;30;101;0;0
5;25;33;30;101;0;0
5;24;33;30;102;0;0
6;24;33;30;102;0;0
5;25;33;30;101;0;0
5;24;33;30;102;0;0
5;25;33;30;101;0;0
5;24;33;30;102;0;0
5;24;33;30;102;0;0
5;24;33;30;102;0;0
5;24;33;30;102;0;0
6;24;33;30;102;0;0
5;24;33;30;102;0;0
5;25;33;30;101;0;0
5;25;33;30;101;0;0
5;25;33;30;101;0;0
5;25;33;30;101;0;0
5;24;33;30;102;0;0
5;24;9;30;118;0;0
3;11;17;30;117;0;0
5;32;32;30;109;0;0
5;26;33;30;102;0;0
5;25;32;30;102;0;0
5;32;33;30;103;0;0
6;24;32;30;103;0;0
5;26;32;30;101;0;0
5;25;32;30;102;0;0
5;25;32;30;102;0;0
6;27;32;30;101;0;0
5;26;32;30;101;0;0
5;26;32;30;101;0;0
5;26;32;30;101;0;0
5;25;32;30;102;0;0
5;25;32;30;102;0;0
5;26;32;30;101;0;0
5;26;32;30;101;0;0
5;26;32;30;101;0;0
6;26;32;30;101;0;0
5;26;33;30;101;0;0
5;25;32;30;102;0;0
5;26;33;30;101;0;0
5;25;33;30;101;0;0
5;25;33;30;101;0;0
5;25;33;30;101;0;0
5;26;33;30;101;0;0
6;25;33;30;101;0;0
5;27;33;30;100;0;0
5;26;33;30;101;0;0
5;25;33;30;101;0;0
5;25;33;30;101;0;0
5;25;33;30;101;0;0
5;25;33;30;101;0;0
5;25;33;30;101;0;0
6;25;33;30;101;0;0
5;25;33;30;101;0;0
5;25;32;30;102;0;0
5;26;33;30;101;0;0
5;26;32;30;101;0;0
5;26;32;30;101;0;0
5;27;32;30;101;0;0
5;26;32;30;101;0;0
5;27;33;30;100;0;0
6;26;33;30;101;0;0
5;26;32;30;101;0;0
5;27;32;30;101;0;0
6;26;32;30;101;0;0
5;27;33;30;100;0;0
5;26;33;30;101;0;0
5;26;33;30;101;0;0
5;26;34;30;100;0;0
6;26;33;30;101;0;0
5;27;33;30;100;0;0
5;27;33;30;100;0;0
5;27;33;30;100;0;0
6;27;33;30;100;0;0
5;27;33;30;100;0;0
5;27;33;30;100;0;0
5;27;33;30;100;0;0
6;28;33;30;100;0;0
5;29;34;30;101;0;0
6;31;33;30;102;0;0
5;33;34;30;103;0;0
6;32;34;30;103;0;0
5;33;34;30;103;0;0
6;32;34;30;103;0;0
5;33;34;30;103;0;0
7;33;35;30;104;0;0
5;34;35;30;104;0;0
6;34;35;30;104;0;0
5;34;35;30;104;0;0
6;34;35;30;104;0;0
6;34;35;30;104;0;0
5;34;35;30;104;0;0
7;34;35;30;104;0;0
6;34;36;30;105;0;0
5;35;36;30;105;0;0
6;35;36;30;105;0;0
6;34;37;30;105;0;0
6;34;37;30;105;0;0
5;36;38;30;107;0;0
7;35;38;30;106;0;0
6;35;38;30;106;0;0
6;35;38;30;106;0;0
6;35;38;30;106;0;0
6;37;38;30;107;0;0
6;37;38;30;107;0;0
6;36;38;30;107;0;0
7;36;38;30;107;0;0
5;37;38;30;107;0;0
6;36;38;30;107;0;0
6;37;39;30;108;0;0
6;36;39;30;107;0;0
6;38;39;30;108;0;0
7;36;41;30;108;0;0
7;37;40;30;108;0;0
6;38;40;30;109;0;0
6;38;40;30;109;0;0
6;40;39;30;109;0;0
6;40;40;30;110;0;0
7;40;40;30;110;0;0
6;40;40;30;110;0;0
7;40;40;30;110;0;0
6;40;41;30;110;0;0
7;41;41;30;111;0;0
6;41;41;30;111;0;0
6;41;42;30;111;0;0
7;41;42;30;111;0;0
6;42;42;30;112;0;0
8;42;42;30;112;0;0
6;42;43;30;112;0;0
7;42;43;30;112;0;0
6;42;43;30;112;0;0
7;43;44;30;113;0;0
7;42;43;30;112;0;0
7;43;44;30;113;0;0
7;44;44;30;114;0;0
7;43;46;30;114;0;0
6;44;46;30;115;0;0
7;44;45;30;114;0;0
7;44;46;30;115;0;0
8;45;45;30;115;0;0
7;45;46;30;115;0;0
7;45;47;30;116;0;0
7;45;46;30;115;0;0
7;45;47;30;116;0;0
7;46;47;30;116;0;0
8;45;47;30;116;0;0
7;46;48;30;117;0;0
7;46;48;30;117;0;0
7;46;49;30;117;0;0
7;47;49;30;118;0;0
7;48;49;30;118;0;0
8;47;49;30;118;0;0
7;48;49;30;118;0;0
8;48;49;30;118;0;0
7;48;49;30;118;0;0
7;48;50;30;119;0;0
8;48;49;30;118;0;0
8;49;49;30;119;0;0
7;48;51;30;119;0;0
8;49;50;30;119;0;0
7;49;50;30;119;0;0
7;49;50;30;119;0;0
9;49;51;30;120;0;0
7;49;51;30;120;0;0
8;49;51;30;120;0;0
7;49;51;30;120;0;0
7;49;52;30;120;0;0
8;49;51;30;120;0;0
8;49;52;30;120;0;0
8;50;52;30;121;0;0
7;50;52;30;121;0;0
8;50;52;30;121;0;0
7;50;52;30;121;0;0
8;50;52;30;121;0;0
8;49;52;30;120;0;0
8;50;51;30;120;0;0
7;50;52;30;121;0;0
8;50;52;30;121;0;0
8;50;52;30;121;0;0
8;50;52;30;121;0;0
8;50;52;30;121;0;0
7;51;53;30;122;0;0
8;49;53;30;121;0;0
7;50;53;30;121;0;0
8;51;52;30;121;0;0
9;50;53;30;121;0;0
7;51;53;30;122;0;0
8;49;52;30;120;0;0
7;51;52;30;121;0;0
8;49;52;30;120;0;0
8;49;52;30;120;0;0
8;50;52;30;121;0;0
7;50;52;30;121;0;0
8;49;52;30;120;0;0
7;50;52;30;121;0;0
8;50;52;30;121;0;0
8;50;52;30;121;0;0
8;49;52;30;120;0;0
7;49;52;30;120;0;0
8;49;52;30;120;0;0
7;49;52;30;120;0;0
9;50;52;30;121;0;0
8;50;52;30;121;0;0
7;50;52;30;121;0;0
8;49;52;30;120;0;0
7;50;52;30;121;0;0
8;50;52;30;121;0;0
8;50;52;30;121;0;0
8;50;53;30;121;0;0
7;49;52;30;120;0;0
8;49;52;30;120;0;0
7;49;51;30;120;0;0
9;49;51;30;120;0;0
7;49;50;30;119;0;0
7;48;51;30;119;0;0
8;48;50;30;119;0;0
7;48;50;30;119;0;0
8;47;50;30;118;0;0
8;44;50;30;117;0;0
7;45;50;30;117;0;0
7;48;50;30;119;0;0
7;50;50;30;120;0;0
8;48;49;30;118;0;0
7;49;49;30;119;0;0
8;47;50;30;118;0;0
8;48;49;30;118;0;0
7;49;49;30;119;0;0
7;43;49;30;116;0;0
7;44;48;30;116;0;0
7;47;49;30;118;0;0
8;48;49;30;118;0;0
8;48;48;30;118;0;0
7;49;48;30;118;0;0
7;48;47;30;117;0;0
7;48;49;30;118;0;0
8;47;48;30;117;0;0
8;47;47;30;117;0;0
7;47;48;30;117;0;0
7;47;48;30;117;0;0
7;47;48;30;117;0;0
7;45;47;30;116;0;0
8;47;47;30;117;0;0
7;47;47;30;117;0;0
7;47;47;30;117;0;0
7;48;46;30;117;0;0
7;46;47;30;116;0;0
7;46;46;30;116;0;0
8;46;46;30;116;0;0
7;46;46;30;116;0;0
7;45;46;30;115;0;0
7;46;46;30;116;0;0
7;47;46;30;116;0;0
7;46;45;30;115;0;0
8;45;46;30;115;0;0
7;46;45;30;115;0;0
7;45;45;30;115;0;0
7;45;45;30;115;0;0
6;45;44;30;114;0;0
7;45;45;30;115;0;0
8;46;45;30;115;0;0
7;45;45;30;115;0;0
7;45;44;30;114;0;0
7;45;44;30;114;0;0
6;45;44;30;114;0;0
7;44;44;30;114;0;0
8;45;44;30;114;0;0
7;46;44;30;115;0;0
7;46;43;30;114;0;0
6;44;43;30;113;0;0
7;44;43;30;113;0;0
7;45;42;30;113;0;0
6;43;42;30;112;0;0
8;44;42;30;113;0;0
7;45;42;30;113;0;0
6;43;43;30;113;0;0
7;44;42;30;113;0;0
6;43;41;30;112;0;0
7;43;41;30;112;0;0
7;43;41;30;112;0;0
7;43;41;30;112;0;0
7;43;41;30;112;0;0
6;43;41;30;112;0;0
7;43;41;30;112;0;0
6;42;40;30;111;0;0
7;43;41;30;112;0;0
7;42;40;30;111;0;0
6;42;40;30;111;0;0
7;42;40;30;111;0;0
6;42;40;30;111;0;0
7;42;40;30;111;0;0
6;43;40;30;111;0;0
7;42;40;30;111;0;0
7;42;40;30;111;0;0
6;41;39;30;110;0;0
6;41;40;30;110;0;0
7;41;39;30;110;0;0
6;41;40;30;110;0;0
7;41;39;30;110;0;0
7;41;39;30;110;0;0
6;41;38;30;109;0;0
6;40;39;30;109;0;0
6;40;38;30;109;0;0
7;40;38;30;109;0;0
6;40;38;30;109;0;0
7;40;38;30;109;0;0
6;38;38;30;108;0;0
6;39;37;30;108;0;0
6;39;37;30;108;0;0
6;38;38;30;108;0;0
6;39;38;30;108;0;0
6;38;38;30;108;0;0
7;38;37;30;107;0;0
6;38;37;30;107;0;0
6;39;37;30;108;0;0
6;38;37;30;107;0;0
6;38;37;30;107;0;0
6;39;37;30;108;0;0
6;38;37;30;107;0;0
7;38;37;30;107;0;0
6;37;37;30;107;0;0
6;35;37;30;106;0;0
6;35;37;30;106;0;0
6;36;37;30;106;0;0
6;36;37;30;106;0;0
6;36;38;30;107;0;0
7;37;38;30;107;0;0
6;38;38;30;108;0;0
6;38;38;30;108;0;0
6;38;37;30;107;0;0
6;34;38;30;106;0;0
6;33;38;30;105;0;0
5;33;38;30;105;0;0
7;35;38;30;106;0;0
6;38;38;30;108;0;0
6;37;39;30;108;0;0
6;37;38;30;107;0;0
6;38;39;30;108;0;0
6;38;38;30;108;0;0
6;34;39;30;106;0;0
7;39;39;30;109;0;0
6;39;39;30;109;0;0
6;39;40;30;109;0;0
7;38;40;30;109;0;0
6;38;40;30;109;0;0
6;38;39;30;108;0;0
6;39;40;30;109;0;0
7;40;40;30;110;0;0
6;39;41;30;110;0;0
7;39;40;30;109;0;0
6;39;40;30;109;0;0
6;40;41;30;110;0;0
7;40;41;30;110;0;0
7;40;42;30;111;0;0
6;40;43;30;111;0;0
7;40;43;30;111;0;0
6;40;43;30;111;0;0
7;41;43;30;112;0;0
6;40;43;30;111;0;0
7;41;43;30;112;0;0
7;42;44;30;113;0;0
7;42;44;30;113;0;0
6;41;45;30;113;0;0
7;42;45;30;113;0;0
7;43;45;30;114;0;0
6;43;44;30;113;0;0
8;43;45;30;114;0;0
7;43;45;30;114;0;0
7;46;46;30;116;0;0
7;45;46;30;115;0;0
6;45;46;30;115;0;0
7;45;46;30;115;0;0
8;45;46;30;115;0;0
7;46;47;30;116;0;0
7;45;47;30;116;0;0
7;46;47;30;116;0;0
7;45;47;30;116;0;0
7;46;48;30;117;0;0
8;46;48;30;117;0;0
7;46;48;30;117;0;0
7;48;48;30;118;0;0
8;47;48;30;117;0;0
7;46;48;30;117;0;0
7;47;49;30;118;0;0
8;47;49;30;118;0;0
7;48;49;30;118;0;0
7;47;49;30;118;0;0
7;48;50;30;119;0;0
8;48;49;30;118;0;0
7;47;51;30;119;0;0
8;49;50;30;119;0;0
8;49;50;30;119;0;0
7;48;51;30;119;0;0
7;49;51;30;120;0;0
8;49;50;30;119;0;0
8;49;51;30;120;0;0
8;49;51;30;120;0;0
7;49;51;30;120;0;0
7;49;51;30;120;0;0
8;49;51;30;120;0;0
7;49;51;30;120;0;0
9;50;51;30;120;0;0
7;49;50;30;119;0;0
8;49;51;30;120;0;0
7;49;50;30;119;0;0
7;49;50;30;119;0;0
8;49;51;30;120;0;0
8;49;50;30;119;0;0
7;49;50;30;119;0;0
8;49;50;30;119;0;0
7;48;50;30;119;0;0
8;49;50;30;119;0;0
8;49;50;30;119;0;0
7;48;50;30;119;0;0
8;48;50;30;119;0;0
7;48;51;30;119;0;0
7;47;50;30;118;0;0
8;48;50;30;119;0;0
8;48;50;30;119;0;0
7;49;50;30;119;0;0
8;48;50;30;119;0;0
7;48;50;30;119;0;0
7;49;50;30;119;0;0
8;48;50;30;119;0;0
8;47;49;30;118;0;0
7;48;50;30;119;0;0
7;48;49;30;118;0;0
8;47;49;30;118;0;0
7;47;49;30;118;0;0
8;49;49;30;119;0;0
7;49;49;30;119;0;0
8;48;49;30;118;0;0
7;47;48;30;117;0;0
7;48;50;30;119;0;0
7;48;49;30;118;0;0
9;48;48;30;118;0;0
7;46;48;30;117;0;0
7;46;48;30;117;0;0
7;43;48;30;115;0;0
7;45;48;30;116;0;0
7;45;48;30;116;0;0
8;46;48;30;117;0;0
7;47;47;30;117;0;0
7;48;48;30;118;0;0
7;47;48;30;117;0;0
7;46;49;30;117;0;0
8;46;48;30;117;0;0
8;46;48;30;117;0;0
7;47;49;30;118;0;0
7;46;48;30;117;0;0
7;46;47;30;116;0;0
7;47;48;30;117;0;0
7;45;47;30;116;0;0
8;45;47;30;116;0;0
7;45;47;30;116;0;0
7;45;45;30;115;0;0
7;45;47;30;116;0;0
7;45;47;30;116;0;0
7;45;46;30;115;0;0
8;44;46;30;115;0;0
6;44;46;30;115;0;0
7;44;45;30;114;0;0
7;43;45;30;114;0;0
7;44;44;30;114;0;0
7;43;45;30;114;0;0
7;44;44;30;114;0;0
7;43;44;30;113;0;0
7;43;44;30;113;0;0
6;43;44;30;113;0;0
7;43;44;30;113;0;0
7;43;44;30;113;0;0
8;43;43;30;113;0;0
6;43;45;30;114;0;0
7;44;44;30;114;0;0
7;43;44;30;113;0;0
6;42;43;30;112;0;0
7;43;43;30;113;0;0
7;43;43;30;113;0;0
7;42;42;30;112;0;0
7;43;43;30;113;0;0
6;43;43;30;113;0;0
7;42;42;30;112;0;0
6;43;43;30;113;0;0
7;43;42;30;112;0;0
8;41;42;30;111;0;0
6;43;42;30;112;0;0
7;43;42;30;112;0;0
6;42;42;30;112;0;0
7;42;41;30;111;0;0
6;42;41;30;111;0;0
8;42;41;30;111;0;0
6;42;41;30;111;0;0
6;41;41;30;111;0;0
7;41;40;30;110;0;0
6;42;41;30;111;0;0
7;41;40;30;110;0;0
6;42;41;30;111;0;0
7;41;40;30;110;0;0
7;41;40;30;110;0;0
6;41;40;30;110;0;0
6;40;40;30;110;0;0
7;40;40;30;110;0;0
6;41;39;30;110;0;0
7;40;39;30;109;0;0
6;40;39;30;109;0;0
7;40;39;30;109;0;0
6;40;39;30;109;0;0
6;39;39;30;109;0;0
6;40;38;30;109;0;0
6;40;38;30;109;0;0
8;39;38;30;108;0;0
6;39;38;30;108;0;0
6;39;38;30;108;0;0
6;39;38;30;108;0;0
6;39;38;30;108;0;0
6;39;37;30;108;0;0
6;38;37;30;107;0;0
7;38;38;30;108;0;0
6;39;37;30;108;0;0
6;39;37;30;108;0;0
6;38;37;30;107;0;0
6;38;37;30;107;0;0
6;38;37;30;107;0;0
6;38;37;30;107;0;0
7;38;37;30;107;0;0
6;37;37;30;107;0;0
6;38;37;30;107;0;0
6;38;37;30;107;0;0
6;38;37;30;107;0;0
6;38;37;30;107;0;0
6;38;37;30;107;0;0
7;37;37;30;107;0;0
6;37;36;30;106;0;0
6;37;36;30;106;0;0
6;38;37;30;107;0;0
6;37;39;30;108;0;0
6;37;38;30;107;0;0
6;37;37;30;107;0;0
7;38;36;30;107;0;0
6;37;37;30;107;0;0
6;37;38;30;107;0;0
6;37;36;30;106;0;0
6;37;37;30;107;0;0
5;36;35;30;105;0;0
6;36;35;30;105;0;0
7;36;35;30;105;0;0
6;36;35;30;105;0;0
6;36;34;30;105;0;0
5;36;35;30;105;0;0
6;35;34;30;104;0;0
6;35;34;30;104;0;0
5;35;34;30;104;0;0
7;35;34;30;104;0;0
6;35;34;30;104;0;0
5;35;34;30;104;0;0
6;33;33;30;103;0;0
5;35;34;30;104;0;0
6;34;34;30;104;0;0
5;34;33;30;103;0;0
7;34;33;30;103;0;0
6;34;33;30;103;0;0
5;33;32;30;102;0;0
6;32;32;30;102;0;0
5;33;33;30;103;0;0
5;34;33;30;103;0;0
6;34;33;30;103;0;0
5;34;34;30;104;0;0
7;34;33;30;103;0;0
5;34;32;30;103;0;0
6;33;33;30;103;0;0
5;33;32;30;102;0;0
6;33;32;30;102;0;0
5;29;32;30;100;0;0
5;28;32;30;100;0;0
6;27;33;30;100;0;0
6;26;33;30;101;0;0
5;26;33;30;101;0;0
5;26;32;30;101;0;0
5;27;32;30;101;0;0
5;26;32;30;101;0;0
5;27;32;30;101;0;0
5;30;32;30;101;0;0
5;34;33;30;103;0;0
7;34;33;30;103;0;0
5;33;32;30;102;0;0
6;32;33;30;102;0;0
5;29;32;30;100;0;0
5;29;34;30;101;0;0
6;28;33;30;100;0;0
5;28;34;30;101;0;0
5;30;34;30;102;0;0
6;30;34;30;102;0;0
6;31;34;30;102;0;0
5;30;34;30;102;0;0
6;31;34;30;102;0;0
5;31;35;30;103;0;0
6;28;35;30;101;0;0
5;29;36;30;102;0;0
6;30;36;30;103;0;0
6;36;35;30;105;0;0
5;36;35;30;105;0;0
6;35;36;30;105;0;0
6;35;36;30;105;0;0
6;34;36;30;105;0;0
5;32;38;30;105;0;0
6;35;36;30;105;0;0
7;32;37;30;104;0;0
6;30;37;30;103;0;0
5;31;38;30;104;0;0
6;31;39;30;105;0;0
5;30;38;30;104;0;0
6;33;38;30;105;0;0
6;33;40;30;106;0;0
7;38;40;30;109;0;0
6;38;39;30;108;0;0
6;38;40;30;109;0;0
6;38;40;30;109;0;0
6;39;40;30;109;0;0
7;40;41;30;110;0;0
6;39;41;30;110;0;0
7;39;41;30;110;0;0
6;39;42;30;110;0;0
7;41;49;30;116;0;0
7;42;41;30;110;0;0
6;40;42;30;111;0;0
6;41;43;30;112;0;0
8;44;49;30;117;0;0
7;44;48;30;116;0;0
7;43;44;30;113;0;0
7;44;45;30;114;0;0
6;44;45;30;114;0;0
7;45;45;30;115;0;0
8;45;46;30;115;0;0
7;46;46;30;116;0;0
7;45;46;30;115;0;0
7;45;46;30;115;0;0
7;46;48;30;117;0;0
7;46;47;30;116;0;0
8;46;48;30;117;0;0
7;47;48;30;117;0;0
7;47;48;30;117;0;0
7;47;47;30;117;0;0
7;47;48;30;117;0;0
7;48;49;30;118;0;0
9;48;49;30;118;0;0
7;48;49;30;118;0;0
7;48;49;30;118;0;0
7;49;48;30;118;0;0
8;48;50;30;119;0;0
7;48;49;30;118;0;0
8;48;50;30;119;0;0
8;47;49;30;118;0;0
7;48;49;30;118;0;0
7;49;50;30;119;0;0
7;49;50;30;119;0;0
8;48;50;30;119;0;0
8;49;50;30;119;0;0
7;50;50;30;120;0;0
8;49;50;30;119;0;0
7;50;50;30;120;0;0
8;48;49;30;118;0;0
8;49;49;30;119;0;0
7;49;50;30;119;0;0
8;50;51;30;120;0;0
7;49;50;30;119;0;0
7;50;51;30;120;0;0
8;49;50;30;119;0;0
8;49;50;30;119;0;0
8;49;51;30;120;0;0
7;49;50;30;119;0;0
8;49;50;30;119;0;0
7;49;50;30;119;0;0
7;48;50;30;119;0;0
9;49;50;30;119;0;0
7;44;49;30;116;0;0
7;48;50;30;119;0;0
7;48;49;30;118;0;0
8;49;51;30;120;0;0
8;48;49;30;118;0;0
7;48;49;30;118;0;0
8;48;50;30;119;0;0
7;49;50;30;119;0;0
7;47;49;30;118;0;0
7;47;50;30;118;0;0
9;48;50;30;119;0;0
7;48;49;30;118;0;0
7;47;48;30;117;0;0
7;48;48;30;118;0;0
8;48;49;30;118;0;0
7;47;49;30;118;0;0
8;46;49;30;117;0;0
7;47;49;30;118;0;0
7;47;48;30;117;0;0
8;48;48;30;118;0;0
7;46;47;30;116;0;0
7;47;48;30;117;0;0
8;46;48;30;117;0;0
7;47;47;30;117;0;0
7;46;49;30;117;0;0
7;46;48;30;117;0;0
7;46;48;30;117;0;0
8;47;47;30;117;0;0
7;47;48;30;117;0;0
7;46;47;30;116;0;0
7;46;46;30;116;0;0
7;45;46;30;115;0;0
7;47;47;30;117;0;0
8;46;46;30;116;0;0
7;44;47;30;115;0;0
7;45;47;30;116;0;0
7;45;46;30;115;0;0
7;46;47;30;116;0;0
7;45;46;30;115;0;0
8;44;48;30;116;0;0
7;46;45;30;115;0;0
7;46;45;30;115;0;0
7;44;47;30;115;0;0
7;44;46;30;115;0;0
7;43;45;30;114;0;0
8;43;46;30;114;0;0
6;45;46;30;115;0;0
7;44;46;30;115;0;0
7;44;46;30;115;0;0
7;43;45;30;114;0;0
7;42;44;30;113;0;0
6;41;45;30;113;0;0
8;43;44;30;113;0;0
7;43;44;30;113;0;0
6;44;45;30;114;0;0
7;44;44;30;114;0;0
7;42;43;30;112;0;0
6;44;45;30;114;0;0
8;43;44;30;113;0;0
7;42;43;30;112;0;0
7;42;43;30;112;0;0
6;44;44;30;114;0;0
7;41;43;30;112;0;0
6;42;43;30;112;0;0
8;41;43;30;112;0;0
6;40;44;30;112;0;0
7;41;43;30;112;0;0
6;42;43;30;112;0;0
7;41;42;30;111;0;0
6;43;42;30;112;0;0
8;41;42;30;111;0;0
6;43;43;30;113;0;0
7;39;42;30;110;0;0
6;42;42;30;112;0;0
7;40;43;30;111;0;0
6;41;42;30;111;0;0
7;40;43;30;111;0;0
7;41;41;30;111;0;0
7;39;41;30;110;0;0
6;38;41;30;109;0;0
6;37;41;30;109;0;0
6;37;40;30;108;0;0
6;40;42;30;112;0;0
8;39;41;30;110;0;0
6;41;41;30;111;0;0
6;41;41;30;111;0;0
7;38;41;30;109;0;0
6;38;40;30;109;0;0
6;36;41;30;108;0;0
6;40;40;30;110;0;0
8;40;41;30;110;0;0
6;39;40;30;109;0;0
