7;35;59;0;0;0;0;0;0
7;35;43;0;0;0;0;0;0
6;35;43;0;0;0;0;0;0
7;35;58;0;0;0;0;0;0
6;36;42;0;0;0;0;0;0
7;35;58;0;0;0;0;0;0
7;35;59;0;0;0;0;0;0
8;35;59;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;35;43;0;0;0;0;0;0
7;35;58;0;0;0;0;0;0
6;35;58;0;0;0;0;0;0
6;35;43;0;0;0;0;0;0
8;35;59;0;0;0;0;0;0
7;35;59;0;0;0;0;0;0
7;35;58;0;0;0;0;0;0
6;35;59;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
7;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
7;35;41;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
7;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
5;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
5;35;40;0;0;0;0;0;0
7;35;41;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
7;35;42;0;0;0;0;0;0
5;35;41;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;43;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
7;35;41;0;0;0;0;0;0
7;35;58;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
7;35;59;0;0;0;0;0;0
7;35;41;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
7;35;58;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
7;35;41;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
5;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
7;35;41;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
7;35;40;0;0;0;0;0;0
5;35;42;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
7;35;40;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
7;35;41;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
5;35;40;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
7;35;40;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
7;35;41;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
5;35;40;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
7;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
7;35;41;0;0;0;0;0;0
5;35;41;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
5;35;41;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
7;35;40;0;0;0;0;0;0
5;35;42;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
7;35;58;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
7;36;41;0;0;0;0;0;0
7;35;58;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
7;35;42;0;0;0;0;0;0
5;35;41;0;0;0;0;0;0
6;36;42;0;0;0;0;0;0
6;36;42;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
7;36;41;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
5;36;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
7;36;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
7;36;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
5;35;40;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
7;35;40;0;0;0;0;0;0
5;36;40;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
6;36;42;0;0;0;0;0;0
7;35;43;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
7;36;41;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
6;36;42;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
7;35;42;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;36;42;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
7;36;41;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
7;36;41;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
7;35;41;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
7;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
7;35;41;0;0;0;0;0;0
5;35;40;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
7;36;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
5;35;41;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
7;35;41;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
7;35;41;0;0;0;0;0;0
5;36;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
7;36;41;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
5;36;40;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
5;35;40;0;0;0;0;0;0
7;36;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
7;36;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
5;36;40;0;0;0;0;0;0
7;36;41;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
7;36;40;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
5;36;40;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
7;36;40;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
5;36;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
7;36;40;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
5;36;40;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
7;36;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;36;40;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
7;36;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
7;35;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;36;42;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
7;36;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
5;35;41;0;0;0;0;0;0
6;36;42;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
7;36;42;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
7;36;59;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;36;42;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
7;36;42;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;43;0;0;0;0;0;0
6;35;43;0;0;0;0;0;0
6;36;42;0;0;0;0;0;0
7;35;41;0;0;0;0;0;0
7;36;58;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;36;42;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
5;35;42;0;0;0;0;0;0
7;35;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
7;36;42;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;36;42;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;36;43;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
7;35;41;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
5;35;42;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
7;35;59;0;0;0;0;0;0
7;36;42;0;0;0;0;0;0
6;35;40;0;0;0;0;0;0
5;36;41;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
7;35;42;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
7;35;42;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;36;42;0;0;0;0;0;0
6;35;42;0;0;0;0;0;0
6;36;42;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
7;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
7;35;61;0;0;0;0;0;0
6;36;42;0;0;0;0;0;0
7;35;59;0;0;0;0;0;0
7;35;59;0;0;0;0;0;0
7;36;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;36;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;41;0;0;0;0;0;0
6;35;43;0;0;0;0;0;0
6;35;43;0;0;0;0;0;0
5;35;6;0;0;0;0;0;0
4;35;5;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
4;35;5;0;0;0;0;0;0
6;35;58;0;0;0;0;0;0
11;35;126;0;0;0;0;0;0
4;35;5;0;0;0;0;0;0
3;13;5;0;0;0;0;0;0
2;12;5;0;0;0;0;0;0
3;14;5;0;0;0;0;0;0
4;36;4;0;0;0;0;0;0
4;35;5;0;0;0;0;0;0
4;36;5;0;0;0;0;0;0
4;35;5;0;0;0;0;0;0
3;35;5;0;0;0;0;0;0
10;35;117;0;0;0;0;0;0
5;35;4;0;0;0;0;0;0
4;35;5;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
3;35;4;0;0;0;0;0;0
4;35;5;0;0;0;0;0;0
4;35;5;0;0;0;0;0;0
4;36;5;0;0;0;0;0;0
3;35;5;0;0;0;0;0;0
4;36;4;0;0;0;0;0;0
4;35;5;0;0;0;0;0;0
5;35;5;0;0;0;0;0;0
3;35;3;0;0;0;0;0;0
4;36;3;0;0;0;0;0;0
4;35;5;0;0;0;0;0;0
4;36;4;0;0;0;0;0;0
3;34;4;0;0;0;0;0;0
4;36;3;0;0;0;0;0;0
4;36;5;0;0;0;0;0;0
4;36;4;0;0;0;0;0;0
5;35;5;0;0;0;0;0;0
4;36;4;0;0;0;0;0;0
3;36;4;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
4;35;5;0;0;0;0;0;0
4;35;5;0;0;0;0;0;0
3;36;2;0;0;0;0;0;0
3;35;3;0;0;0;0;0;0
4;36;4;0;0;0;0;0;0
4;35;3;0;0;0;0;0;0
4;35;3;0;0;0;0;0;0
4;35;3;0;0;0;0;0;0
4;36;3;0;0;0;0;0;0
3;35;4;0;0;0;0;0;0
4;35;3;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
4;36;4;0;0;0;0;0;0
5;35;4;0;0;0;0;0;0
3;36;4;0;0;0;0;0;0
3;35;4;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
4;36;4;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
4;36;5;0;0;0;0;0;0
3;36;5;0;0;0;0;0;0
3;35;5;0;0;0;0;0;0
5;36;6;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
4;35;7;0;0;0;0;0;0
133;36;2202;0;0;0;0;0;0
4;35;11;0;0;0;0;0;0
4;35;5;0;0;0;0;0;0
3;35;4;0;0;0;0;0;0
3;35;5;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
5;35;4;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
3;35;4;0;0;0;0;0;0
3;35;4;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
4;35;3;0;0;0;0;0;0
3;35;3;0;0;0;0;0;0
3;35;3;0;0;0;0;0;0
3;14;4;0;0;0;0;0;0
3;36;4;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
4;34;4;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
4;34;4;0;0;0;0;0;0
3;35;4;0;0;0;0;0;0
3;35;3;0;0;0;0;0;0
4;34;3;0;0;0;0;0;0
4;34;3;0;0;0;0;0;0
4;36;3;0;0;0;0;0;0
3;35;3;0;0;0;0;0;0
3;35;4;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
4;34;4;0;0;0;0;0;0
4;36;4;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
3;35;4;0;0;0;0;0;0
4;36;5;0;0;0;0;0;0
4;35;5;0;0;0;0;0;0
4;34;5;0;0;0;0;0;0
4;35;5;0;0;0;0;0;0
4;36;6;0;0;0;0;0;0
3;34;6;0;0;0;0;0;0
4;36;6;0;0;0;0;0;0
5;35;5;0;0;0;0;0;0
4;35;5;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
4;36;7;0;0;0;0;0;0
4;35;7;0;0;0;0;0;0
4;35;7;0;0;0;0;0;0
4;35;8;0;0;0;0;0;0
4;36;9;0;0;0;0;0;0
5;36;8;0;0;0;0;0;0
4;35;9;0;0;0;0;0;0
4;36;9;0;0;0;0;0;0
4;35;8;0;0;0;0;0;0
4;36;8;0;0;0;0;0;0
4;35;8;0;0;0;0;0;0
4;35;7;0;0;0;0;0;0
3;35;7;0;0;0;0;0;0
4;35;6;0;0;0;0;0;0
5;35;6;0;0;0;0;0;0
4;36;6;0;0;0;0;0;0
4;35;6;0;0;0;0;0;0
4;36;6;0;0;0;0;0;0
4;36;6;0;0;0;0;0;0
4;36;6;0;0;0;0;0;0
4;36;5;0;0;0;0;0;0
4;35;6;0;0;0;0;0;0
4;35;6;0;0;0;0;0;0
4;36;5;0;0;0;0;0;0
4;35;5;0;0;0;0;0;0
4;36;5;0;0;0;0;0;0
4;36;5;0;0;0;0;0;0
4;35;6;0;0;0;0;0;0
4;35;6;0;0;0;0;0;0
3;35;5;0;0;0;0;0;0
4;34;5;0;0;0;0;0;0
5;36;5;0;0;0;0;0;0
4;35;5;0;0;0;0;0;0
4;35;6;0;0;0;0;0;0
4;36;5;0;0;0;0;0;0
4;36;5;0;0;0;0;0;0
4;36;5;0;0;0;0;0;0
4;36;6;0;0;0;0;0;0
4;37;6;0;0;0;0;0;0
4;36;6;0;0;0;0;0;0
4;35;6;0;0;0;0;0;0
4;37;7;0;0;0;0;0;0
4;38;6;0;0;0;0;0;0
4;37;5;0;0;0;0;0;0
4;37;5;0;0;0;0;0;0
4;36;5;0;0;0;0;0;0
3;36;5;0;0;0;0;0;0
4;36;5;0;0;0;0;0;0
4;37;4;0;0;0;0;0;0
5;36;5;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
4;37;5;0;0;0;0;0;0
3;36;4;0;0;0;0;0;0
4;37;4;0;0;0;0;0;0
4;36;3;0;0;0;0;0;0
4;36;3;0;0;0;0;0;0
4;38;4;0;0;0;0;0;0
4;37;4;0;0;0;0;0;0
7;82;4;0;0;0;0;0;0
5;45;4;0;0;0;0;0;0
4;43;4;0;0;0;0;0;0
4;43;4;0;0;0;0;0;0
5;42;4;0;0;0;0;0;0
4;44;3;0;0;0;0;0;0
4;42;3;0;0;0;0;0;0
9;98;3;0;0;0;0;0;0
7;87;3;0;0;0;0;0;0
4;44;3;0;0;0;0;0;0
8;108;3;0;0;0;0;0;0
4;42;4;0;0;0;0;0;0
4;41;4;0;0;0;0;0;0
4;42;4;0;0;0;0;0;0
4;43;4;0;0;0;0;0;0
5;42;4;0;0;0;0;0;0
7;89;4;0;0;0;0;0;0
5;43;4;0;0;0;0;0;0
4;42;4;0;0;0;0;0;0
4;43;4;0;0;0;0;0;0
5;44;3;0;0;0;0;0;0
4;43;4;0;0;0;0;0;0
4;43;4;0;0;0;0;0;0
6;44;4;0;0;0;0;0;0
4;44;4;0;0;0;0;0;0
4;44;4;0;0;0;0;0;0
4;43;4;0;0;0;0;0;0
4;44;2;0;0;0;0;0;0
4;46;2;0;0;0;0;0;0
4;43;4;0;0;0;0;0;0
8;97;4;0;0;0;0;0;0
8;83;4;0;0;0;0;0;0
7;84;4;0;0;0;0;0;0
4;38;4;0;0;0;0;0;0
4;38;4;0;0;0;0;0;0
7;101;4;0;0;0;0;0;0
4;37;4;0;0;0;0;0;0
4;38;4;0;0;0;0;0;0
3;38;3;0;0;0;0;0;0
5;37;4;0;0;0;0;0;0
4;37;3;0;0;0;0;0;0
4;36;5;0;0;0;0;0;0
4;37;3;0;0;0;0;0;0
4;36;3;0;0;0;0;0;0
4;36;4;0;0;0;0;0;0
4;36;3;0;0;0;0;0;0
3;35;3;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
5;35;4;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
3;35;4;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
4;36;4;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
3;35;4;0;0;0;0;0;0
3;34;4;0;0;0;0;0;0
3;35;4;0;0;0;0;0;0
5;35;5;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
4;34;5;0;0;0;0;0;0
4;36;4;0;0;0;0;0;0
3;35;4;0;0;0;0;0;0
4;36;4;0;0;0;0;0;0
4;35;5;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
5;36;4;0;0;0;0;0;0
3;35;4;0;0;0;0;0;0
3;37;4;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
4;36;4;0;0;0;0;0;0
6;74;4;0;0;0;0;0;0
8;80;4;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
4;35;5;0;0;0;0;0;0
3;35;5;0;0;0;0;0;0
6;75;4;0;0;0;0;0;0
4;37;5;0;0;0;0;0;0
9;121;5;0;0;0;0;0;0
4;36;4;0;0;0;0;0;0
9;99;3;0;0;0;0;0;0
4;35;5;0;0;0;0;0;0
7;100;3;0;0;0;0;0;0
3;36;4;0;0;0;0;0;0
7;97;4;0;0;0;0;0;0
4;37;4;0;0;0;0;0;0
4;37;3;0;0;0;0;0;0
9;94;5;0;0;0;0;0;0
7;96;4;0;0;0;0;0;0
4;37;5;0;0;0;0;0;0
8;102;5;0;0;0;0;0;0
4;36;5;0;0;0;0;0;0
3;37;5;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
5;36;4;0;0;0;0;0;0
3;36;4;0;0;0;0;0;0
4;38;4;0;0;0;0;0;0
4;35;5;0;0;0;0;0;0
3;37;4;0;0;0;0;0;0
4;36;4;0;0;0;0;0;0
4;35;3;0;0;0;0;0;0
4;36;4;0;0;0;0;0;0
3;37;4;0;0;0;0;0;0
4;35;5;0;0;0;0;0;0
5;37;4;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
3;35;4;0;0;0;0;0;0
4;36;4;0;0;0;0;0;0
4;38;4;0;0;0;0;0;0
4;36;4;0;0;0;0;0;0
4;37;4;0;0;0;0;0;0
4;36;5;0;0;0;0;0;0
4;36;4;0;0;0;0;0;0
5;37;4;0;0;0;0;0;0
4;37;4;0;0;0;0;0;0
4;36;4;0;0;0;0;0;0
4;35;3;0;0;0;0;0;0
4;36;5;0;0;0;0;0;0
4;35;4;0;0;0;0;0;0
